x,y,t
0,0,0
1,0,17149
2,0,17309
3,0,17606
4,0,17988
4,1,18283
4,2,18626
3,2,18821
2,2,19013
2,3,19395
1,3,19664
0,3,20150
0,4,22001
1,4,22287
1,5,22579
0,5,22854
0,6,24051
0,7,29460
1,7,29758
1,6,30352
2,6,32583
2,7,34180
3,7,34503
3,6,34788
4,6,35175
3,6,35535
2,6,35734
1,6,35998
1,5,36290
1,4,36596
1,3,36921
2,3,37302
3,3,37631
3,4,38116
4,4,38415
5,4,39285
5,5,39698
6,5,40047
6,6,40429
6,7,40795
7,7,41014
7,6,41295
7,5,41507
7,4,41861
7,3,42836
7,2,43580
6,2,46368
6,3,46861
6,4,47340
6,3,47554
5,3,47808
4,3,48280
5,3,48471
5,2,48683
5,1,49141
6,1,49400
6,0,49660
5,0,50016
