x,y,t
0,0,0
1,0,2630
2,0,2893
3,0,2923
4,0,2954
5,0,2986
6,0,3018
6,1,3476
6,2,3771
7,2,4099
7,3,4434
7,4,4689
7,5,4720
7,6,4750
7,7,4798
6,7,5187
6,6,5500
6,5,5842
6,4,6159
6,5,7155
5,5,7570
5,4,10340
6,4,12100
6,3,12315
5,3,12649
5,2,12984
5,1,13334
4,1,13639
4,2,14295
4,3,14519
4,4,14744
3,4,15046
3,3,15426
3,2,15682
2,2,16114
2,3,16401
1,3,16664
0,3,16925
0,4,17419
0,5,18050
0,6,18300
0,7,18347
1,7,18770
2,7,19674
3,7,19926
3,6,20449
4,6,20849
3,6,21164
2,6,21425
1,6,21781
1,5,22079
1,4,22330
