x,y,t
0,0,0
0,1,7042
1,1,7735
1,0,8086
2,0,21452
2,1,22832
2,0,23248
3,0,23697
4,0,24062
4,1,28007
4,2,28408
5,2,29505
5,3,30037
4,3,31087
4,4,31736
4,5,37445
3,5,38511
3,4,39075
2,4,39542
2,5,40172
1,5,40623
1,4,41788
1,3,42188
2,3,42953
2,2,43369
3,2,44470
