x,y,t
0,0,0
0,1,20021
1,1,20454
2,1,20814
2,2,21218
2,3,22823
1,3,23185
1,4,23710
1,5,24204
2,5,24564
2,4,29230
3,4,29575
3,5,29979
4,5,30384
4,4,30849
4,3,35156
5,3,36158
5,2,36549
4,2,37059
3,2,37660
4,2,39864
4,1,40344
4,0,40932
3,0,41245
2,0,41454
1,0,41680
