x,y,t
0,0,0
0,1,344892
1,1,351044
2,1,351760
2,2,352556
2,3,361172
1,3,361484
1,4,362604
1,5,363044
2,5,363388
2,4,363780
3,4,364132
3,5,364468
4,5,364740
4,4,365140
4,3,366300
5,3,366644
5,2,367052
4,2,367684
3,2,368012
4,2,368396
4,1,368812
4,0,369196
3,0,369532
2,0,369756
1,0,369948
