x,y,t
0,0,0
0,1,5823
1,1,6455
1,0,6945
2,0,8646
2,1,9059
2,2,12135
2,3,12481
1,3,12799
1,4,13549
1,5,13916
2,5,14218
2,4,14537
3,4,14968
3,5,15602
4,5,16006
4,4,16520
4,3,17041
5,3,17325
5,2,17671
4,2,18072
3,2,22701
4,2,23030
4,1,23240
4,0,23445
3,0,23744
