x,y,t
0,0,0
1,0,1624
2,0,1839
3,0,2052
4,0,2291
4,1,3390
4,2,4073
5,2,4474
5,3,5030
4,3,6140
4,4,6957
4,5,7890
3,5,8673
2,5,8873
1,5,9056
1,4,9789
1,3,9988
2,3,11889
2,2,12389
2,1,12640
1,1,14502
0,1,15023
1,1,16327
2,1,16556
2,2,17356
3,2,17788
2,2,19422
2,3,19904
2,4,20923
3,4,21289
