x,y,t
0,0,0
0,1,5849
1,1,10079
2,1,10394
2,2,10731
2,3,10957
1,3,11161
1,4,11498
1,5,12150
2,5,12486
2,4,12756
3,4,13050
3,5,13320
4,5,13588
4,4,13858
4,3,14645
5,3,14937
5,2,18112
4,2,20859
3,2,21194
2,2,23356
2,1,23626
2,0,23848
3,0,24143
4,0,24322
4,1,24614
4,2,24840
3,2,25198
2,2,25401
2,1,25581
2,0,25805
1,0,26056
