x,y,t
0,0,0
1,0,8604
2,0,8800
3,0,8996
4,0,9178
5,0,9538
6,0,14264
6,1,14457
5,1,14638
5,2,14863
6,2,15131
7,2,15691
7,3,16275
7,4,18978
7,5,19151
7,6,19410
7,7,19772
6,7,20055
6,6,20311
6,5,20536
5,5,20937
5,4,21315
6,4,21505
6,3,21734
5,3,22046
4,3,22515
4,2,22831
4,3,24496
4,2,25125
4,3,26430
4,2,27075
3,2,27267
3,3,27690
3,4,27973
4,4,28260
4,3,28543
3,3,28874
2,3,29097
2,2,29323
2,3,29610
1,3,29775
2,3,30495
3,3,30718
4,3,31034
4,2,31068
4,1,31366
4,2,31727
3,2,31858
2,2,32021
2,3,32204
1,3,32336
0,3,32562
0,4,32787
1,4,32894
1,5,33391
0,5,33553
0,6,34037
0,7,34412
1,7,34633
1,6,34965
2,6,35219
2,7,35414
1,7,35564
2,7,35970
3,7,36189
3,6,36344
4,6,36618
