x,y,t
0,0,0
1,0,1356
2,0,2641
3,0,2819
4,0,2969
5,0,3136
6,0,3269
6,1,4173
5,1,4757
4,1,5108
4,2,7043
3,2,7709
2,2,7956
2,3,11429
1,3,11897
0,3,12076
1,3,12864
1,4,13414
0,4,13914
0,5,14482
1,5,14982
1,6,15632
0,6,16133
0,7,16683
1,7,17367
1,6,17751
2,6,18251
3,6,18965
3,7,20688
2,7,21120
2,6,21572
3,6,22005
4,6,22388
3,6,23103
2,6,23438
1,6,23971
1,5,24389
1,4,24707
1,3,25074
2,3,27675
3,3,28125
4,3,28642
4,2,29160
5,2,29610
6,2,29839
7,2,30023
7,3,31227
6,3,31746
5,3,31907
4,3,32124
4,4,33029
3,4,33529
4,4,34013
5,4,34363
6,4,34593
7,4,34760
7,5,35264
6,5,35714
5,5,36011
6,5,36725
6,6,37282
7,6,37749
7,7,38183
6,7,38650
