x,y,t
0,0,0
1,0,11311
2,0,11650
3,0,13317
4,0,13834
4,1,14818
4,2,16152
3,2,17219
2,2,17569
2,3,20572
1,3,21772
0,3,23024
0,4,25425
0,5,25840
0,6,26291
0,7,26841
1,7,27643
2,7,28026
3,7,28545
3,6,29961
4,6,31043
3,6,32095
2,6,32478
1,6,33145
1,5,34079
1,4,34496
1,3,40015
2,3,41882
3,3,42564
3,4,44949
4,4,46263
5,4,48100
5,5,48982
6,5,52064
6,6,52864
6,7,53347
7,7,54131
7,6,55182
7,5,55481
7,4,56065
7,3,59401
7,2,59815
6,2,60979
6,1,62013
6,0,62436
5,0,63250
5,1,64368
5,2,64804
4,2,69906
4,3,70667
5,3,71532
6,3,71917
6,4,72467
