x,y,t
0,0,0
1,0,2935
2,0,3386
3,0,3760
4,0,13471
4,1,13762
4,2,14231
3,2,14551
2,2,14997
2,3,19305
1,3,19651
0,3,23097
0,4,23497
1,4,24837
1,5,25223
0,5,25537
0,6,26120
0,7,26809
1,7,27146
2,7,27391
3,7,27757
3,6,28805
4,6,29129
3,6,29445
2,6,29879
1,6,30396
1,5,31470
1,4,32003
1,3,32394
2,3,32934
3,3,33529
3,4,33842
4,4,34203
5,4,35031
5,5,35357
6,5,35722
6,6,36050
6,7,36448
7,7,36770
7,6,37095
7,5,37415
7,4,37830
7,3,42328
7,2,42990
6,2,43348
6,3,43702
6,4,44426
5,4,47120
4,4,48192
4,3,48487
5,3,48840
5,2,49175
5,1,50421
6,1,51758
6,0,52053
5,0,52399
