x,y,t
0,0,0
1,0,2657
2,0,2838
3,0,2987
4,0,3173
5,0,3354
6,0,3824
6,1,4391
5,1,4808
4,1,5008
4,2,15367
3,2,15866
2,2,16233
2,3,16996
1,3,17565
0,3,17937
0,4,27945
0,5,28125
0,6,28310
0,7,28474
1,7,29178
2,7,29342
3,7,29509
3,6,31214
4,6,32631
3,6,33165
2,6,33414
1,6,33782
1,5,34465
1,4,34832
1,3,35667
2,3,38988
3,3,39486
3,4,42673
4,4,43006
4,3,45375
5,3,49229
5,2,49629
6,2,53581
6,3,54380
6,4,54916
5,4,55900
5,5,56934
6,5,57367
6,6,58120
6,7,58981
7,7,59420
7,6,60137
7,5,60301
7,4,60465
7,3,60635
7,2,60801
