x,y,t
0,0,0
1,0,1768
2,0,2034
3,0,2217
4,0,2417
5,0,2602
6,0,2884
6,1,4518
6,2,5019
7,2,5269
7,3,5819
7,4,7203
7,5,8024
7,6,8375
7,7,8657
6,7,9624
6,6,10040
6,5,10324
6,4,10640
6,3,11641
5,3,13675
5,2,14257
5,1,14557
4,1,15525
4,2,16274
3,2,17389
2,2,17825
2,3,18592
1,3,18958
0,3,19326
0,4,19659
0,5,19925
0,6,20259
0,7,20508
1,7,20859
2,7,21058
3,7,21242
3,6,22426
4,6,23209
3,6,23525
2,6,23827
1,6,24143
1,5,24443
1,4,24776
1,3,25060
2,3,25694
3,3,26043
4,3,27743
3,3,29511
3,4,29711
4,4,30079
5,4,30261
5,5,30544
