x,y,t
0,0,0
1,0,964
2,0,1157
3,0,1338
4,0,1591
5,0,1772
6,0,1982
6,1,2206
5,1,2325
4,1,2550
4,2,2808
5,2,2929
6,2,3166
6,3,3574
5,3,3783
6,3,3857
7,3,4113
7,2,4382
7,3,4730
7,4,4892
7,5,5088
7,6,5254
7,7,5402
6,7,5646
6,6,5838
6,5,6017
6,4,6182
5,4,6304
5,3,6467
5,4,6707
5,5,6947
5,4,7202
5,5,7205
5,4,7430
5,3,7579
4,3,7787
3,3,7982
3,4,8116
4,4,8357
4,3,8554
4,2,8747
3,2,8897
2,2,9079
2,3,9272
1,3,9482
1,4,9662
0,4,9780
0,5,9901
0,4,10082
0,3,10292
0,4,10684
1,4,10892
1,5,11058
0,5,11328
0,6,11477
1,6,11776
2,6,12002
2,7,12227
1,7,12501
0,7,12692
1,7,12843
2,7,13069
3,7,13217
3,6,13460
4,6,13667
