x,y,t
0,0,0
1,0,2628
2,0,2970
3,0,3260
4,0,3684
5,0,3976
6,0,4344
6,1,5565
6,2,5973
7,2,6559
7,3,7104
7,4,7350
7,5,7553
7,6,7744
7,7,7957
6,7,8805
6,6,9688
6,5,9976
6,4,13308
6,3,13758
5,3,14582
5,2,15361
5,1,15786
4,1,16338
4,2,17083
3,2,17639
2,2,18047
2,3,32545
3,3,33349
4,3,33852
5,3,34502
5,4,35122
5,5,35532
5,4,36604
4,4,37357
3,4,37833
3,3,38508
2,3,39009
1,3,39493
1,4,40151
1,5,40590
1,6,41404
2,6,41929
3,6,42254
4,6,42841
3,6,43618
3,7,44043
2,7,44582
1,7,44998
0,7,45336
0,6,45972
0,5,46215
0,4,46424
0,3,46633
