x,y,t
0,0,0
1,0,23661
2,0,23783
3,0,23928
4,0,24065
5,0,24224
6,0,24700
6,1,24898
6,2,25630
7,2,25914
7,3,26295
7,4,26537
7,5,26676
7,6,26823
7,7,28127
6,7,28443
6,6,28791
6,5,30149
5,5,30546
6,5,35831
6,4,36023
6,3,36149
5,3,37253
5,4,37466
4,4,37799
3,4,37956
3,3,38616
4,3,38825
4,2,39137
3,2,40049
2,2,40206
2,3,40583
1,3,40810
0,3,41239
0,4,41497
0,5,41673
0,6,41813
0,7,41983
1,7,42298
2,7,42460
3,7,42611
3,6,43072
4,6,44179
3,6,44449
2,6,44583
1,6,45189
1,5,45460
1,4,45626
1,3,46224
2,3,47590
3,3,48801
4,3,48960
5,3,49132
5,2,49552
5,1,49781
4,1,50219
