x,y,t
0,0,0
1,0,4534
2,0,5067
3,0,5617
4,0,27037
5,0,27471
6,0,27970
6,1,29721
5,1,31171
4,1,31638
4,2,32388
5,2,33770
6,2,34205
7,2,34855
7,3,37272
7,4,37689
7,5,38155
7,6,38772
7,7,39273
6,7,40007
6,6,40789
6,5,41308
5,5,43156
5,4,44606
6,4,45490
6,3,45941
5,3,46323
4,3,47756
4,4,48607
3,4,48923
3,3,50176
3,2,50774
2,2,51158
2,3,52091
1,3,53091
0,3,54141
0,4,60309
1,4,60859
1,5,61976
0,5,63543
0,6,77713
0,7,78829
1,7,79662
1,6,80296
2,6,81129
2,7,81614
3,7,82296
3,6,82963
4,6,83363
