x,y,t
0,0,0
1,0,7351
2,0,7484
3,0,7647
4,0,7804
5,0,7965
6,0,8406
6,1,8876
5,1,9395
4,1,9501
4,2,18775
3,2,19393
2,2,19802
2,3,20162
1,3,20607
0,3,22417
0,4,22807
0,5,23071
0,6,23394
0,7,24650
1,7,25120
2,7,25386
3,7,28163
3,6,28743
4,6,30308
3,6,30880
2,6,31194
1,6,31594
1,5,32007
1,4,32546
1,3,33275
2,3,34576
3,3,34952
3,4,35682
4,4,36077
5,4,36984
5,5,37361
6,5,38043
6,6,38543
6,7,38837
7,7,39246
7,6,39700
7,5,40011
7,4,42509
7,3,44506
7,2,44729
6,2,45347
6,3,45778
6,4,48498
6,3,48851
5,3,49235
4,3,50459
4,2,50762
5,2,51060
