x,y,t
0,0,0
1,0,1147
2,0,1334
3,0,1493
4,0,1641
5,0,1798
6,0,2258
6,1,2732
6,2,3157
7,2,3404
7,3,3816
7,4,4005
7,5,4151
7,6,4335
7,7,4519
6,7,4908
6,6,5284
6,5,5508
5,5,6151
5,4,7067
4,4,7469
3,4,7649
3,3,7996
2,3,8283
1,3,8475
1,4,8995
1,5,9210
1,6,9569
2,6,9878
3,6,10475
4,6,10959
3,6,11567
3,7,11786
2,7,12173
1,7,12315
0,7,12471
0,6,12878
0,5,13120
0,4,13299
0,3,13674
1,3,14349
2,3,14426
3,3,14583
2,3,15263
2,2,15620
3,2,15931
4,2,17107
4,1,17525
5,1,17830
5,2,18304
5,3,19239
4,3,19696
5,3,19945
6,3,20278
6,4,20551
