x,y,t
0,0,0
1,0,12357
2,0,12748
3,0,13180
4,0,14272
4,1,16989
4,2,19516
3,2,21483
2,2,22184
2,3,24344
1,3,25865
0,3,28178
0,4,30210
0,5,30677
0,6,31227
0,7,31773
1,7,35915
2,7,36414
3,7,37188
3,6,39462
4,6,41142
3,6,44893
2,6,45441
1,6,46032
1,5,48567
1,4,49165
1,3,52446
2,3,56685
3,3,59236
3,4,60661
4,4,66249
4,3,75144
5,3,78091
6,3,78211
7,3,84913
7,4,87900
7,5,88404
7,6,88850
7,7,89426
6,7,90735
6,6,92930
6,5,94197
5,5,96677
5,4,98006
6,4,103141
6,3,105365
6,2,110671
7,2,112983
6,2,115322
6,1,118514
6,0,119373
5,0,121451
5,1,122555
5,2,123080
