x,y,t
0,0,0
1,0,2054
2,0,2256
3,0,2481
4,0,2747
5,0,2816
6,0,3039
6,1,8372
6,2,9306
7,2,10665
7,3,11216
7,4,11543
7,5,11842
7,6,12245
7,7,12765
6,7,13523
6,6,13895
6,5,14151
6,4,14464
6,5,18982
5,5,19329
5,4,19867
6,4,20649
6,3,20947
5,3,21433
5,2,23124
5,1,23633
4,1,23888
4,2,24258
4,3,24582
4,4,25116
3,4,25504
3,3,26025
3,2,26283
2,2,26596
2,3,26948
1,3,27424
0,3,27705
0,4,29991
1,4,30484
1,5,30890
0,5,32191
0,6,32867
0,7,33324
1,7,33688
1,6,34057
2,6,34447
2,7,34770
2,6,35483
2,7,36676
3,7,37048
3,6,37601
4,6,37955
