x,y,t
0,0,0
1,0,2274
2,0,2599
3,0,2861
4,0,3144
5,0,3406
6,0,3820
6,1,4371
6,2,6817
7,2,7178
7,3,8028
7,4,8287
7,5,8498
7,6,8717
7,7,8980
6,7,9554
6,6,10151
6,5,11125
5,5,11585
5,4,12034
4,4,12502
3,4,14219
3,3,17281
4,3,18237
5,3,18739
6,3,19137
6,4,19643
6,3,20087
5,3,20450
5,2,20785
5,1,21477
4,1,21942
4,2,22476
3,2,22934
2,2,23605
2,3,24027
1,3,24532
0,3,25095
0,4,26634
0,5,27029
0,6,27322
0,7,27618
1,7,27970
2,7,28303
3,7,28738
3,6,30036
4,6,30705
3,6,31155
2,6,31690
1,6,32161
1,5,32455
1,4,32683
