x,y,t
0,0,0
1,0,1365
2,0,1862
3,0,1891
4,0,1925
5,0,1958
6,0,1991
6,1,2836
5,1,3564
4,1,3772
4,2,4124
3,2,4276
2,2,4540
2,3,4852
1,3,5020
0,3,8492
0,4,8796
0,5,9295
0,6,9322
0,7,9356
1,7,9700
2,7,9956
3,7,10147
3,6,10500
4,6,10676
3,6,10988
2,6,11196
1,6,11380
1,5,11684
1,4,11884
1,3,12092
2,3,12428
3,3,12668
3,4,12996
4,4,13172
5,4,13684
5,5,13964
6,5,14212
6,6,14467
6,7,14740
7,7,14940
7,6,15267
7,5,15540
7,4,15716
7,3,15892
7,2,16068
6,2,16332
5,2,16732
5,3,16963
4,3,17116
5,3,17412
6,3,17596
6,4,17908
