x,y,t
0,0,0
1,0,2419
2,0,2651
3,0,2851
4,0,3048
5,0,3215
6,0,3433
6,1,5413
5,1,7311
4,1,7643
4,2,18712
4,3,19177
3,3,20740
2,3,20957
1,3,21138
0,3,21320
0,4,22140
0,5,22355
0,6,22555
0,7,22738
1,7,29060
2,7,29362
3,7,29828
3,6,30910
4,6,31825
3,6,32607
2,6,32888
1,6,33140
1,5,34288
1,4,34572
1,3,36168
2,3,37484
2,2,38383
3,2,39897
3,3,41411
3,4,41695
4,4,43991
5,4,45439
5,5,46238
6,5,48367
6,6,49316
6,7,49749
7,7,50580
7,6,52361
7,5,52610
7,4,52943
7,3,53193
7,4,54258
6,4,55523
6,3,56521
5,3,57753
5,2,58551
6,2,59717
7,2,60066
