x,y,t
0,0,0
1,0,587
2,0,805
3,0,1084
4,0,2426
5,0,2600
6,0,2814
6,1,3193
5,1,3475
4,1,3972
4,2,4984
3,2,5331
2,2,5484
2,3,5870
1,3,6125
0,3,6455
0,4,6746
1,4,7008
1,5,7333
0,5,7580
0,6,9215
1,6,9530
2,6,9775
3,6,9946
4,6,10134
3,6,10467
3,7,10801
2,7,11159
1,7,11419
0,7,11622
0,6,12005
0,5,12336
0,4,12407
0,3,12584
1,3,12905
2,3,13088
3,3,13251
3,4,13765
4,4,13998
4,3,14531
5,3,15023
5,2,15309
6,2,15776
7,2,15936
7,3,16415
6,3,16693
6,4,17916
5,4,18338
5,5,18663
6,5,19960
7,5,20320
7,4,20626
7,5,20902
7,6,21165
7,7,21556
6,7,21741
6,6,21994
