x,y,t
0,0,0
1,0,10637
2,0,10854
3,0,11052
4,0,11246
5,0,11428
6,0,11761
6,1,12232
6,2,12525
7,2,12718
7,3,13068
7,4,13304
7,5,13477
7,6,13659
7,7,13868
6,7,14148
6,6,14458
6,5,14777
6,4,15185
6,3,15556
5,3,21644
5,4,22464
5,5,22684
5,4,23198
4,4,23400
5,4,26641
5,3,26860
5,2,27054
5,1,27370
4,1,27591
4,2,27911
4,3,28166
3,3,28526
3,2,29169
2,2,29437
2,3,30216
3,3,30506
3,4,30716
3,3,31045
2,3,31273
1,3,31487
0,3,31695
0,4,32033
1,4,32295
1,5,32545
0,5,32807
0,6,33115
1,6,33374
2,6,33555
3,6,33723
4,6,33889
3,6,34433
3,7,34653
2,7,34857
1,7,35044
0,7,35220
