x,y,t
0,0,0
1,0,4326
2,0,4534
3,0,4725
4,0,4912
5,0,5119
6,0,5471
6,1,5828
5,1,6183
4,1,6640
4,2,7105
3,2,7547
2,2,8147
2,3,9606
1,3,9821
0,3,10162
0,4,11063
0,5,11317
0,6,11554
0,7,11793
1,7,12195
2,7,12545
3,7,12947
3,6,13386
4,6,13642
3,6,14085
2,6,14497
1,6,14869
1,5,15287
1,4,15663
1,3,16022
2,3,16303
3,3,16732
3,4,16938
4,4,17418
5,4,17974
5,5,18498
6,5,18806
6,6,19152
6,7,19549
7,7,19794
7,6,20077
7,5,20460
7,4,20764
6,4,21219
6,3,21750
5,3,21989
4,3,22341
4,2,22612
5,2,22881
6,2,23209
7,2,23620
7,3,23781
