x,y,t
0,0,0
1,0,8340
2,0,8621
3,0,8872
4,0,9197
5,0,9564
6,0,10012
6,1,12298
6,2,13335
7,2,14373
7,3,15876
7,4,20628
7,5,20919
7,6,21796
7,7,22696
6,7,24087
6,6,24955
6,5,25270
6,4,26023
6,3,26523
5,3,31132
5,2,32407
5,1,32959
4,1,34307
4,2,38267
3,2,39337
2,2,40106
2,3,51798
1,3,54441
0,3,55332
0,4,58042
0,5,58400
0,6,58759
0,7,59158
1,7,60242
2,7,60567
3,7,61134
3,6,62502
4,6,63446
3,6,64463
2,6,64761
1,6,65020
1,5,65980
1,4,66371
1,3,67047
2,3,68123
3,3,68538
4,3,69246
5,3,72382
5,4,74934
5,5,75348
5,4,76141
4,4,77008
3,4,77438
