x,y,t
0,0,0
1,0,2321
2,0,3167
3,0,3373
4,0,3565
5,0,5616
6,0,5932
6,1,12959
5,1,15819
4,1,16200
4,2,17111
5,2,18721
6,2,19171
7,2,19635
7,3,20697
7,4,20913
7,5,21096
7,6,21293
7,7,21697
6,7,22712
6,6,23138
6,5,23352
6,4,23578
6,3,24047
5,3,26396
5,4,26941
5,5,27690
5,4,28637
4,4,28966
3,4,30911
3,3,34537
4,3,35871
3,3,36847
3,2,38443
2,2,38994
2,3,39471
1,3,40046
0,3,40506
0,4,41025
0,5,41506
0,4,44448
1,4,45459
1,5,45976
0,5,49028
0,6,49823
0,7,54371
1,7,55173
1,6,55691
2,6,56290
2,7,56784
3,7,57234
3,6,57782
4,6,58385
