x,y,t
0,0,0
1,0,2520
2,0,2720
3,0,2903
4,0,3086
5,0,3254
6,0,3420
6,1,4470
6,2,5871
7,2,6320
7,3,7271
7,4,9797
7,5,9996
7,6,10163
7,7,10330
6,7,11613
6,6,12030
6,5,12213
6,4,12380
6,3,12546
5,3,13530
5,2,14413
5,1,14846
4,1,15481
4,2,16865
3,2,17997
2,2,18197
2,3,18847
1,3,19381
0,3,19548
0,4,20596
0,5,23598
0,6,24015
0,7,24632
1,7,27232
2,7,27532
3,7,27716
3,6,28299
4,6,29282
3,6,30032
2,6,30250
1,6,30465
1,5,30999
1,4,31432
1,3,31966
2,3,32881
3,3,33083
4,3,33267
3,3,34483
3,4,34884
4,4,35650
5,4,36049
5,5,36750
