x,y,t
0,0,0
1,0,1470
2,0,1703
3,0,1919
4,0,2104
5,0,2303
6,0,2467
6,1,3253
5,1,3719
4,1,4635
4,2,6002
3,2,6620
2,2,7086
2,3,7703
1,3,8402
0,3,13917
0,4,14249
0,5,14665
0,6,14901
0,7,15299
1,7,15682
2,7,16000
3,7,16301
3,6,17068
4,6,17283
3,6,17852
2,6,18103
1,6,18517
1,5,18903
1,4,19286
1,3,19672
2,3,20037
3,3,20454
3,4,20886
4,4,21888
4,3,22254
5,3,22821
5,2,23322
6,2,23638
7,2,23972
7,3,24490
6,3,24838
6,4,25189
5,4,25604
5,5,25956
6,5,26573
6,6,26890
6,7,27874
7,7,28173
7,6,28690
7,5,29040
7,4,29324
