x,y,t
0,0,0
1,0,7174
2,0,7353
3,0,7517
4,0,7837
4,1,13942
4,2,14303
3,2,15772
2,2,16072
2,3,18257
1,3,19191
0,3,20642
0,4,21305
1,4,22994
1,5,23728
0,5,24295
0,6,26582
0,7,27214
1,7,27680
1,6,28982
2,6,29499
2,7,30284
3,7,30713
3,6,31180
4,6,33202
3,6,38090
2,6,38315
1,6,38552
1,5,39119
1,4,39369
1,3,39534
2,3,40303
3,3,40970
3,4,41487
4,4,42253
5,4,42938
5,5,43424
6,5,45042
6,6,45574
6,7,45970
7,7,47008
7,6,47439
7,5,47625
7,4,48055
7,3,51163
7,2,52312
6,2,53397
6,1,54282
6,0,54731
5,0,55782
5,1,56282
5,2,56714
5,3,57583
4,3,58784
5,3,59180
6,3,59468
6,4,59835
