x,y,t
0,0,0
1,0,17149
2,0,17311
3,0,17460
4,0,30442
5,0,30907
6,0,31356
6,1,32856
6,2,33473
7,2,34255
7,3,36169
7,4,36504
7,5,36754
7,6,36987
7,7,37588
6,7,38469
6,6,61060
6,5,61543
5,5,62142
5,4,62826
6,4,63605
6,3,64492
5,3,66208
5,2,67125
5,1,67607
4,1,68273
4,2,70988
4,3,71688
4,4,74986
3,4,76254
3,3,77186
3,2,77668
2,2,78532
2,3,91712
1,3,98608
0,3,99125
0,4,106188
1,4,107086
1,5,108019
0,5,108852
0,6,109897
0,7,113717
1,7,114533
1,6,115516
2,6,116748
2,7,117649
3,7,118498
3,6,119764
4,6,120615
