x,y,t
0,0,0
1,0,1961
2,0,2520
3,0,2726
4,0,6422
5,0,6737
6,0,6956
6,1,7261
6,2,7603
7,2,7734
7,3,7993
7,4,8174
7,5,8327
7,6,8462
7,7,8675
6,7,8865
6,6,9295
6,5,9511
5,5,10981
5,4,11080
6,4,11295
6,3,11544
5,3,11912
5,2,12085
5,1,12397
4,1,12648
4,2,12943
4,3,13211
4,4,13395
3,4,13619
3,3,13797
3,2,14264
2,2,14565
2,3,14759
1,3,14994
0,3,15420
0,4,17217
1,4,17364
1,5,17774
0,5,17922
0,6,18315
0,7,19381
1,7,19497
1,6,19660
2,6,20067
2,7,20293
3,7,20641
3,6,20802
4,6,21043
