x,y,t
0,0,0
1,0,1912
2,0,2081
3,0,2231
4,0,2376
5,0,2536
6,0,2688
6,1,3168
5,1,3585
4,1,3777
4,2,4769
3,2,5065
2,2,5304
2,3,5737
1,3,5977
0,3,6201
0,4,6593
1,4,6929
1,5,7208
0,5,7457
0,6,7865
0,7,8489
1,7,8785
1,6,9224
2,6,9633
2,7,9944
3,7,10240
3,6,10529
4,6,10873
3,6,12272
2,6,12463
1,6,12649
1,5,13017
1,4,13217
1,3,13513
2,3,13801
3,3,14073
3,4,14377
4,4,14625
5,4,14961
5,5,15233
6,5,16042
6,6,16409
6,7,16633
7,7,16857
7,6,17097
7,5,17321
7,4,17537
6,4,18046
6,3,20241
7,3,20551
7,2,20841
6,2,21210
5,2,21473
5,3,21748
4,3,21920
