x,y,t
0,0,0
1,0,20741
2,0,21021
3,0,21386
4,0,25448
5,0,47566
6,0,47848
6,1,48697
6,2,48848
7,2,49445
7,3,49763
7,4,49910
7,5,50043
7,6,50212
7,7,50359
6,7,51060
6,6,51409
6,5,53274
5,5,54104
5,4,54438
6,4,55203
6,3,55470
5,3,56383
5,2,58233
5,1,58598
4,1,59197
4,2,60628
4,3,64041
4,4,64340
3,4,64956
3,3,65353
3,2,65720
2,2,66320
2,3,67219
1,3,67535
0,3,68100
0,4,70332
1,4,70613
1,5,71228
0,5,71511
0,6,74856
0,7,78518
1,7,79034
1,6,79399
2,6,79718
2,7,80115
3,7,81014
3,6,81297
4,6,82044
