x,y,t
0,0,0
1,0,1269
2,0,1435
3,0,1582
4,0,1733
5,0,1891
6,0,2102
6,1,2734
5,1,3489
4,1,4169
4,2,6336
3,2,6969
2,2,7691
3,2,8802
4,2,8981
5,2,9181
6,2,9413
7,2,9947
7,3,10725
6,3,11335
5,3,11557
4,3,11735
3,3,11913
2,3,12092
1,3,12280
0,3,12491
0,4,13436
1,4,14103
1,3,14935
2,3,15490
3,3,16282
3,4,16836
4,4,17480
5,4,17672
6,4,17837
7,4,18004
7,5,19292
6,5,19814
5,5,20337
6,5,21370
6,6,22021
6,7,22609
7,7,23142
7,6,23611
7,5,24076
7,4,24587
7,3,25165
6,3,25865
5,3,26066
4,3,26231
3,3,26409
2,3,26587
1,3,26778
0,3,26976
0,4,27899
0,5,28566
0,6,29277
0,7,29687
1,7,30600
2,7,31009
3,7,31665
3,6,32087
4,6,32855
3,6,33476
2,6,33700
1,6,33888
1,5,34734
