x,y,t
0,0,0
1,0,71478
2,0,72002
3,0,72153
4,0,72301
5,0,72486
6,0,72633
6,1,73819
5,1,74192
4,1,74357
4,2,75185
3,2,75494
2,2,75787
2,3,77588
1,3,78296
0,3,78583
0,4,78899
0,5,79114
0,6,79284
0,7,79436
1,7,79911
2,7,80077
3,7,80499
3,6,81128
4,6,81348
3,6,81766
2,6,81965
1,6,82305
1,5,83054
1,4,83257
1,3,85887
2,3,86213
3,3,86680
4,3,87095
5,3,87721
5,2,88841
6,2,89187
7,2,90285
7,3,90690
6,3,91214
6,4,98244
7,4,98548
7,5,100470
7,6,100934
7,7,101203
6,7,101580
6,6,101966
6,5,102364
5,5,102676
5,4,103090
4,4,103433
3,4,103667
