x,y,t
0,0,0
1,0,2856
2,0,3136
3,0,3426
4,0,4473
4,1,5296
4,2,5874
3,2,6660
2,2,7084
2,3,12056
1,3,12703
0,3,15840
0,4,16467
0,5,16760
0,6,17040
0,7,17319
1,7,17867
2,7,18161
3,7,18560
3,6,18999
4,6,19528
3,6,19916
2,6,20170
1,6,20489
1,5,20967
1,4,21287
1,3,21781
2,3,22272
3,3,22664
3,4,23360
4,4,23904
4,3,24495
5,3,27535
5,2,28072
5,1,28345
5,0,28680
6,0,29193
6,1,29789
6,2,30071
6,3,30447
6,4,32328
5,4,32806
5,5,33335
6,5,34232
6,6,34751
6,7,35089
7,7,35519
7,6,35991
7,5,36199
7,4,36418
7,3,36639
7,2,36863
