x,y,t
0,0,0
1,0,59230
2,0,59498
3,0,59931
4,0,60894
5,0,61045
6,0,61316
6,1,62068
5,1,62575
4,1,63045
4,2,63752
3,2,64251
2,2,64884
2,3,65321
1,3,68791
0,3,69138
0,4,69772
0,5,69948
0,6,70108
0,7,70302
1,7,70798
2,7,70991
3,7,71326
3,6,71998
4,6,72356
3,6,73027
2,6,73420
1,6,73842
1,5,74553
1,4,74914
1,3,75571
2,3,76199
3,3,76713
3,4,77461
4,4,78004
4,3,85308
5,3,85749
5,4,86328
5,5,86860
6,5,87253
6,6,87700
6,7,88037
7,7,88403
7,6,88892
7,5,89162
7,4,90717
6,4,91267
6,3,91773
7,3,92266
7,2,92647
6,2,93499
5,2,93784
