x,y,t
0,0,0
1,0,1650
2,0,2083
3,0,2883
4,0,3350
5,0,3717
6,0,4516
6,1,9233
6,2,12876
7,2,13909
7,3,14476
7,4,15743
7,5,15993
7,6,16860
7,7,18376
6,7,19510
6,6,20211
6,5,20776
6,4,21160
6,3,21444
5,3,24144
4,3,24410
3,3,24626
2,3,24876
1,3,25110
0,3,25377
0,4,26177
0,5,26393
0,6,26610
0,7,26843
1,7,27877
2,7,28194
3,7,28694
3,6,30027
4,6,30660
3,6,31843
2,6,32243
1,6,34027
1,5,34927
1,4,35327
1,3,37161
2,3,38061
2,2,38728
3,2,39760
4,2,40211
4,1,41278
5,1,42078
5,2,43244
5,3,44261
5,4,44678
5,5,46779
5,4,47778
4,4,48545
3,4,49377
