x,y,t
0,0,0
1,0,40880
2,0,41297
3,0,42015
4,0,43849
5,0,44381
6,0,44881
6,1,45941
6,2,47081
7,2,48014
7,3,49046
7,4,49264
7,5,49427
7,6,49631
7,7,49811
6,7,50933
6,6,53698
6,5,57563
6,4,57866
6,3,58197
5,3,60081
5,2,60564
5,1,60947
4,1,61867
4,2,63215
3,2,64029
2,2,64231
2,3,75166
1,3,75665
0,3,75998
0,4,76709
0,5,76965
0,6,78049
0,7,78743
1,7,79598
2,7,80581
3,7,80981
3,6,83764
2,6,84484
1,6,84681
1,5,85249
1,4,85715
1,3,86698
2,3,87876
3,3,88098
4,3,89531
3,3,90748
3,4,91347
4,4,91881
5,4,92129
5,5,93198
5,4,96332
4,4,97583
3,4,97748
3,3,98199
2,3,98632
1,3,99148
1,4,99567
1,5,99766
1,6,99999
2,6,100643
3,6,100812
4,6,101048
