x,y,t
0,0,0
1,0,1816
2,0,2081
3,0,2316
4,0,2550
5,0,2768
6,0,2964
6,1,8946
5,1,10261
4,1,10974
4,2,12170
3,2,13321
2,2,14098
2,3,15913
1,3,16725
0,3,17392
0,4,18304
0,5,18538
0,6,18755
0,7,18955
1,7,20966
2,7,21663
3,7,22528
3,6,24393
2,6,25534
1,6,26252
1,5,26967
1,4,27714
1,3,29177
2,3,34016
3,3,36360
4,3,37672
5,3,38985
5,2,39999
6,2,41080
7,2,41729
7,3,42959
7,4,43209
7,5,43409
7,6,43641
7,7,43856
6,7,45917
6,6,47579
6,5,48295
6,4,49009
6,3,50024
6,4,51187
5,4,52087
4,4,52401
3,4,53167
4,4,53997
5,4,54561
5,5,55910
5,4,57239
5,3,58386
4,3,59433
3,3,59634
2,3,59816
1,3,59998
0,3,60181
0,4,64139
0,5,64986
0,6,65767
1,6,66782
2,6,67196
3,6,67545
4,6,67878
