x,y,t
0,0,0
1,0,1173
2,0,1386
3,0,1601
4,0,2123
5,0,2909
6,0,3337
6,1,3802
5,1,4169
4,1,4456
4,2,9804
5,2,10276
6,2,10618
7,2,10893
7,3,11762
7,4,12078
7,5,12335
7,6,12560
7,7,12834
6,7,13372
6,6,13811
6,5,14267
6,4,14560
6,3,14917
5,3,15479
5,4,16086
5,5,18289
5,4,18869
4,4,19247
3,4,20619
3,3,21914
4,3,22303
4,2,22723
3,2,22968
2,2,23209
2,3,23589
1,3,23901
0,3,24163
0,4,24589
1,4,24919
1,5,25187
0,5,25494
0,6,25781
0,7,26064
1,7,26436
1,6,26779
2,6,27118
2,7,27584
3,7,27895
3,6,28243
4,6,28560
