x,y,t
0,0,0
1,0,1170
2,0,1334
3,0,1483
4,0,1602
5,0,1785
6,0,1964
6,1,4470
6,2,4724
7,2,4949
7,3,5143
7,4,5309
7,5,5458
7,6,5623
7,7,5790
6,7,6179
6,6,6555
6,5,6779
5,5,7245
5,4,7650
4,4,8010
3,4,8220
4,4,9360
5,4,9522
6,4,9690
6,3,9962
5,3,10155
5,2,10380
5,1,10557
4,1,10800
4,2,11100
3,2,11459
2,2,11637
3,2,11955
4,2,12225
4,3,12480
3,3,12658
2,3,12854
1,3,13033
0,3,13198
0,4,13500
1,4,13724
1,5,14100
0,5,14339
0,6,14625
1,6,14849
2,6,15030
3,6,15299
4,6,15524
3,6,15764
3,7,15942
2,7,16153
1,7,16318
0,7,16469
