x,y,t
0,0,0
1,0,10389
2,0,10547
3,0,10745
4,0,10912
5,0,11110
6,0,11244
6,1,11465
6,2,13197
7,2,13834
7,3,14350
7,4,14527
7,5,14695
7,6,14857
7,7,15007
6,7,15322
6,6,15742
6,5,20795
5,5,21079
5,4,21302
6,4,21578
6,3,21785
5,3,22084
5,2,22643
5,1,22894
4,1,23149
4,2,24302
4,3,24725
4,4,25144
3,4,25445
3,3,25861
3,2,26256
2,2,26644
2,3,27048
1,3,28294
0,3,49726
0,4,50043
1,4,50312
1,5,51467
0,5,51784
0,6,52184
1,6,52579
2,6,52850
3,6,53167
4,6,53528
3,6,53812
3,7,53978
2,7,54230
1,7,54416
0,7,54634
