x,y,t
0,0,0
1,0,4639
2,0,4937
3,0,6338
4,0,6671
5,0,6954
6,0,7236
6,1,8304
6,2,10171
7,2,11604
7,3,12403
7,4,12686
7,5,12953
7,6,13220
7,7,13486
6,7,14336
6,6,15270
6,5,15553
6,4,15803
6,3,16086
6,2,16370
6,1,17737
5,1,19070
5,2,20569
5,3,20853
5,4,21103
5,5,23603
5,4,25453
4,4,26969
4,3,28169
4,2,28469
4,1,28735
4,2,29652
3,2,30152
3,3,30935
3,4,31703
3,3,32485
3,2,33268
2,2,34168
2,3,35065
1,3,35984
0,3,36334
0,4,37268
1,4,38101
0,4,41036
0,5,41800
0,6,42268
0,7,42717
1,7,43951
1,6,46518
1,5,46866
1,6,47917
2,6,48767
3,6,49100
4,6,49383
3,6,50583
3,7,51583
2,7,52283
