x,y,t
0,0,0
1,0,2745
2,0,2960
3,0,3170
4,0,3381
5,0,3585
6,0,3782
6,1,4499
6,2,5079
7,2,5470
7,3,5993
7,4,6340
7,5,6678
7,6,6986
7,7,7933
7,6,9732
7,7,10647
6,7,15516
6,6,16566
6,5,19961
6,4,20195
6,3,20589
5,3,21418
5,2,22083
5,1,22410
4,1,22863
4,2,23665
3,2,24141
2,2,24392
2,3,25140
3,3,28875
4,3,29197
4,4,30454
5,4,31058
5,5,31466
5,4,31952
4,4,32924
3,4,33232
3,3,34249
2,3,34687
1,3,34985
0,3,35238
0,4,35933
0,5,36434
0,6,36486
0,7,36536
1,7,39107
2,7,39404
3,7,39651
3,6,40548
4,6,40995
3,6,41787
2,6,41966
1,6,42271
1,5,42887
1,4,43164
