x,y,t
0,0,0
1,0,14282
2,0,14638
3,0,14988
4,0,15599
5,0,15899
6,0,16302
6,1,17998
5,1,26788
4,1,27201
4,2,30442
3,2,38721
2,2,41023
2,3,43442
1,3,44888
0,3,45712
0,4,46615
1,4,47146
1,5,49295
0,5,49998
0,6,52018
0,7,69591
1,7,70453
2,7,70791
3,7,71243
3,6,72246
4,6,72686
3,6,73379
2,6,74667
1,6,75091
1,5,75887
1,4,76242
1,3,76627
2,3,77746
3,3,78276
3,4,79497
4,4,80386
4,3,87309
4,2,89289
5,2,89984
6,2,92187
7,2,92806
7,3,93683
7,4,93955
7,5,94234
7,6,94516
7,7,94858
6,7,95497
6,6,96784
6,5,97459
5,5,99524
5,4,100248
6,4,100769
6,3,101757
5,3,102822
