x,y,t
0,0,0
1,0,8208
2,0,8623
3,0,8895
4,0,9231
5,0,9543
6,0,9959
6,1,10720
6,2,13143
7,2,14976
7,3,16535
7,4,16863
7,5,17168
7,6,17495
7,7,17872
6,7,19616
6,6,20791
6,5,21175
6,4,21471
6,3,21776
5,3,24200
5,2,25871
5,1,26240
4,1,27328
4,2,28000
3,2,29368
2,2,29672
2,3,42624
3,3,44392
4,3,44743
4,4,48480
5,4,49136
5,5,50063
5,4,51959
4,4,53096
3,4,53479
3,3,55416
2,3,56191
1,3,56631
0,3,57127
0,4,57959
0,5,58423
0,6,58760
0,7,59104
1,7,59840
2,7,60208
3,7,60512
3,6,61440
4,6,62048
3,6,63048
2,6,63440
1,6,63824
1,5,64576
1,4,65056
