x,y,t
0,0,0
1,0,8336
2,0,8736
3,0,8952
4,0,9136
5,0,9319
6,0,9736
6,1,10369
6,2,11103
7,2,11386
7,3,11870
7,4,12070
7,5,12235
7,6,12401
7,7,12820
6,7,13320
6,6,13720
6,5,13868
6,4,14018
6,3,14487
5,3,20055
5,2,20438
5,1,20656
4,1,21005
4,2,23306
4,3,23538
4,4,23872
5,4,24272
5,5,24707
5,4,25189
4,4,25589
3,4,25789
3,3,26439
3,2,26839
2,2,27756
2,3,28140
1,3,28490
1,4,30307
1,5,30472
1,6,30603
2,6,32991
3,6,33138
4,6,33824
3,6,34107
3,7,34760
2,7,35457
1,7,35606
0,7,35755
0,6,36441
0,5,36572
0,4,36725
0,3,36856
