x,y,t
0,0,0
1,0,4263
2,0,4485
3,0,4679
4,0,4928
4,1,42972
4,2,44063
3,2,44354
2,2,44689
2,3,45454
1,3,45876
0,3,46172
0,4,46803
0,5,47090
0,6,47347
0,7,47625
1,7,48185
2,7,48489
3,7,48795
3,6,49419
4,6,49837
3,6,50502
2,6,50769
1,6,51061
1,5,51476
1,4,51762
1,3,52030
2,3,52820
3,3,53042
3,4,53796
4,4,54158
5,4,54633
5,5,55352
6,5,55609
6,6,56225
6,7,56450
7,7,56823
7,6,57602
7,5,57837
7,4,58069
7,3,62152
7,2,63010
6,2,63696
6,1,64227
6,0,64497
5,0,65112
5,1,65560
5,2,65900
4,2,67179
4,3,67496
5,3,67844
6,3,68138
6,4,68597
