x,y,t
0,0,0
1,0,1905
2,0,2087
3,0,2254
4,0,2419
5,0,2587
6,0,2752
6,1,4607
5,1,5441
4,1,5605
4,2,7209
3,2,7427
2,2,7926
3,2,8844
4,2,9007
5,2,9157
6,2,9325
7,2,9491
7,3,10378
6,3,11429
5,3,11594
4,3,11741
3,3,11927
2,3,12095
1,3,12278
0,3,12461
0,4,14202
1,4,14614
1,5,15099
0,5,15498
0,6,16015
1,6,16416
2,6,16683
3,6,16882
4,6,17084
3,6,18064
3,7,18286
2,7,18534
1,7,18698
0,7,18865
0,6,19970
0,5,20133
0,4,20282
0,3,21086
1,3,21403
2,3,21618
3,3,21817
3,4,22788
4,4,23021
5,4,23202
6,4,23369
7,4,23555
7,5,24224
6,5,24406
5,5,24623
6,5,25737
6,6,26324
7,6,26641
7,7,26975
6,7,27759
