x,y,t
0,0,0
1,0,2133
2,0,2417
3,0,2650
4,0,2916
5,0,3150
6,0,3400
6,1,4384
6,2,5153
7,2,8051
7,3,8802
7,4,9035
7,5,9235
7,6,9434
7,7,9651
6,7,10552
6,6,11502
6,5,13552
6,4,13851
6,3,14353
5,3,15936
5,2,16803
5,1,17336
4,1,17820
4,2,19670
3,2,20055
2,2,20734
2,3,21354
1,3,21737
0,3,22187
0,4,23070
0,5,24338
0,6,25770
0,7,26321
1,7,26754
2,7,27071
3,7,27604
3,6,28605
4,6,29138
3,6,29572
2,6,29972
1,6,30355
1,5,30955
1,4,31422
1,3,32168
2,3,32606
3,3,32922
4,3,33739
4,4,38457
3,4,38907
4,4,39290
5,4,39623
5,5,39974
