x,y,t
0,0,0
1,0,1521
2,0,2204
3,0,2871
4,0,3404
5,0,3871
6,0,4471
6,1,5171
6,2,6321
7,2,6753
7,3,7570
7,4,8019
7,5,8603
7,6,9054
7,7,9569
6,7,10153
6,6,10654
6,5,11837
6,4,13003
6,3,15153
5,3,15853
5,2,17321
5,1,17870
4,1,19354
4,2,19918
3,2,20586
2,2,21153
2,3,21652
3,3,37936
4,3,38518
5,3,39134
5,4,39751
5,5,40600
5,4,41134
4,4,41666
3,4,42216
3,3,42683
2,3,43334
1,3,43833
0,3,44298
0,4,44800
0,5,45283
1,5,51650
1,4,52233
1,5,52816
1,6,53249
0,6,54667
0,7,55668
1,7,56766
2,7,58282
2,6,59433
3,6,60349
3,7,60949
3,6,61714
4,6,62216
