x,y,t
0,0,0
1,0,1387
2,0,1603
3,0,1803
4,0,2037
5,0,2253
6,0,3220
6,1,3871
5,1,4587
4,1,4920
4,2,7372
3,2,7771
2,2,8521
2,3,9903
1,3,10934
0,3,11388
0,4,12139
0,5,12389
0,6,12572
0,7,13339
1,7,14138
2,7,14422
3,7,14872
3,6,15706
4,6,16189
3,6,17457
2,6,17739
1,6,18023
1,5,18773
1,4,19172
1,3,19791
2,3,20422
3,3,20790
3,4,21507
4,4,22140
4,3,22923
4,2,24590
5,2,25224
6,2,25557
7,2,25891
7,3,26658
7,4,27724
7,5,28107
7,6,28424
7,7,28858
6,7,29558
6,6,30191
6,5,30491
6,4,31321
6,3,31725
5,3,32409
5,4,33041
5,5,33509
