x,y,t
0,0,0
1,0,6603
2,0,8285
3,0,8703
4,0,9020
5,0,9321
6,0,9687
6,1,12623
6,2,13573
7,2,14004
7,3,16724
7,4,17124
7,5,17507
7,6,17777
7,7,18024
6,7,18741
6,6,19709
6,5,20959
5,5,22175
5,4,22759
6,4,23240
6,3,23995
5,3,24510
5,2,25428
5,1,25927
4,1,26578
4,2,29412
4,3,31562
4,4,32296
3,4,32896
3,3,33279
3,2,33761
2,2,34513
2,3,36280
1,3,39164
0,3,39781
0,4,40481
1,4,42065
1,5,43649
0,5,44182
0,6,45365
0,7,46683
1,7,47950
1,6,51018
2,6,52334
2,7,52834
1,7,53333
2,7,54204
3,7,55236
3,6,56251
2,6,56837
3,6,58235
4,6,58569
