x,y,t
0,0,0
1,0,952
2,0,1624
3,0,1819
4,0,2018
5,0,2282
5,1,2641
4,1,2849
3,1,3040
2,1,3212
1,1,3454
0,1,3704
0,2,3971
1,2,4160
1,3,4464
0,3,4623
0,4,4969
1,4,5214
1,5,5676
0,5,5879
1,5,6133
2,5,6324
3,5,6477
3,4,6869
2,4,7050
3,4,7293
4,4,7461
5,4,7632
5,5,7789
4,5,8111
4,4,8294
4,3,8482
4,2,8658
5,2,8873
5,3,9150
