x,y,t
0,0,0
1,0,2000
2,0,2522
3,0,2927
4,0,3343
5,0,3908
5,1,5868
5,2,6190
5,3,6490
5,4,6806
5,5,7463
4,5,7928
4,4,8384
4,3,8714
4,2,9054
4,1,9381
3,1,10456
2,1,10797
1,1,11333
0,1,13532
0,2,14059
1,2,14450
1,3,14961
0,3,15491
0,4,17638
0,5,18074
1,5,18502
1,4,18958
2,4,19331
3,4,19744
3,5,20203
2,5,20608
