x,y,t
0,0,0
1,0,10994
2,0,11439
3,0,11768
4,0,12116
5,0,12716
5,1,13670
5,2,14062
5,3,14378
5,4,14708
5,5,15144
4,5,16218
3,5,16584
2,5,16937
1,5,17289
0,5,17723
0,4,18340
0,3,18661
0,2,18979
0,1,19396
1,1,20080
2,1,20414
3,1,20720
4,1,21050
4,2,21894
4,3,22267
4,4,22596
3,4,23258
2,4,23627
1,4,23951
1,3,24626
1,2,24974
