x,y,t
0,0,0
0,1,37289
0,2,38417
0,3,39503
0,4,40085
0,5,40450
1,5,41169
1,4,41839
1,3,42250
1,2,42620
1,1,43053
1,0,43467
2,0,44620
2,1,45153
3,1,46570
3,0,47154
4,0,49937
5,0,52638
5,1,54255
4,1,55088
4,2,55788
5,2,57555
5,3,58972
4,3,59622
4,4,67106
3,4,68040
2,4,68473
2,5,68973
3,5,69839
4,5,70373
5,5,70957
5,4,71624
