x,y,t
0,0,0
1,0,21436
2,0,22140
3,0,22572
4,0,22884
5,0,23252
5,1,24428
4,1,24908
3,1,25418
2,1,25448
1,1,25480
0,1,25512
0,2,26092
1,2,27620
1,3,28140
1,4,28652
1,5,29076
0,5,29436
0,4,29820
0,3,30300
1,3,30780
1,4,31099
2,4,31380
3,4,31890
4,4,31921
5,4,31952
5,3,32403
5,2,32835
4,2,33276
4,3,33644
4,4,34156
4,5,34186
5,5,34684
4,5,34835
3,5,35336
2,5,35382
