x,y,t
0,0,0
1,0,1776
2,0,2379
3,0,2962
4,0,4249
5,0,4600
5,1,5407
4,1,6888
4,2,10649
5,2,11075
5,3,11570
4,3,12066
4,4,12640
5,4,13127
5,5,13543
4,5,14024
3,5,14457
3,4,14859
2,4,15371
2,5,15882
1,5,16412
0,5,16949
0,4,17453
1,4,18052
1,3,18515
0,3,19026
0,2,19596
0,1,26011
1,1,26407
1,2,26949
1,1,27458
2,1,27903
3,1,28330
